Sample,File,FileSeries
GSM3035500,GSM3035500_3999984030_R06C02,GSE111629
GSM3035603,GSM3035603_3999984065_R03C02,GSE111629
GSM3035815,GSM3035815_3999997068_R02C02,GSE111629
GSM3035732,GSM3035732_3999984156_R01C01,GSE111629
GSM3035409,GSM3035409_3999979001_R05C01,GSE111629
GSM3035695,GSM3035695_3999984152_R01C01,GSE111629
GSM3035778,GSM3035778_3999997043_R05C01,GSE111629
GSM3035907,GSM3035907_3999997099_R02C01,GSE111629
GSM3035564,GSM3035564_3999984055_R01C02,GSE111629
GSM3035647,GSM3035647_3999984128_R03C02,GSE111629
GSM3035918,GSM3035918_3999997105_R02C02,GSE111629
GSM3035464,GSM3035464_3999984023_R01C02,GSE111629
GSM3035549,GSM3035549_3999984050_R05C02,GSE111629
GSM3035523,GSM3035523_3999984041_R05C02,GSE111629
GSM3035606,GSM3035606_3999984065_R06C01,GSE111629
GSM3035735,GSM3035735_3999984156_R03C02,GSE111629
GSM3035466,GSM3035466_3999984023_R03C01,GSE111629
GSM3035879,GSM3035879_3999997094_R01C01,GSE111629
GSM3035423,GSM3035423_3999979004_R05C01,GSE111629
GSM3035626,GSM3035626_3999984079_R02C02,GSE111629
GSM3035567,GSM3035567_3999984055_R03C02,GSE111629
GSM3035921,GSM3035921_3999997105_R05C01,GSE111629
GSM3035595,GSM3035595_3999984063_R04C01,GSE111629
GSM3035569,GSM3035569_3999984055_R04C02,GSE111629
GSM3035884,GSM3035884_3999997094_R05C02,GSE111629
GSM3035801,GSM3035801_3999997053_R02C02,GSE111629
GSM3035882,GSM3035882_3999997094_R02C02,GSE111629
GSM3035670,GSM3035670_3999984145_R02C02,GSE111629
GSM3035467,GSM3035467_3999984023_R04C01,GSE111629
GSM3035753,GSM3035753_3999984163_R06C01,GSE111629
GSM3035781,GSM3035781_3999997043_R06C02,GSE111629
GSM3035864,GSM3035864_3999997086_R02C02,GSE111629
GSM3035469,GSM3035469_3999984023_R05C02,GSE111629
GSM3035570,GSM3035570_3999984055_R05C01,GSE111629
GSM3035747,GSM3035747_3999984163_R01C02,GSE111629
GSM3035749,GSM3035749_3999984163_R02C02,GSE111629
GSM3035941,GSM3035941_3999997159_R01C01,GSE111629
GSM3035507,GSM3035507_3999984039_R05C02,GSE111629
GSM3035793,GSM3035793_3999997048_R02C02,GSE111629
GSM3035881,GSM3035881_3999997094_R02C01,GSE111629
GSM3035546,GSM3035546_3999984050_R04C01,GSE111629
GSM3035832,GSM3035832_3999997071_R05C01,GSE111629
GSM3035961,GSM3035961_9721367028_R01C01,GSE111629
GSM3035933,GSM3035933_3999997147_R01C02,GSE111629
GSM3035649,GSM3035649_3999984128_R04C02,GSE111629
GSM3035964,GSM3035964_9721367028_R02C02,GSE111629
GSM3035669,GSM3035669_3999984142_R06C02,GSE111629
GSM3035752,GSM3035752_3999984163_R05C01,GSE111629
GSM3035613,GSM3035613_3999984078_R01C02,GSE111629
GSM3035696,GSM3035696_3999984152_R02C01,GSE111629
GSM3035938,GSM3035938_3999997147_R05C02,GSE111629
GSM3035652,GSM3035652_3999984128_R06C02,GSE111629
GSM3035543,GSM3035543_3999984050_R02C02,GSE111629
GSM3035460,GSM3035460_3999979036_R05C01,GSE111629
GSM3035755,GSM3035755_3999984166_R02C01,GSE111629
GSM3035875,GSM3035875_3999997087_R04C02,GSE111629
GSM3035589,GSM3035589_3999984063_R01C01,GSE111629
GSM3035958,GSM3035958_9721366162_R05C02,GSE111629
GSM3035627,GSM3035627_3999984079_R03C02,GSE111629
GSM3035756,GSM3035756_3999984166_R03C01,GSE111629
GSM3035942,GSM3035942_3999997159_R01C02,GSE111629
GSM3035733,GSM3035733_3999984156_R02C01,GSE111629
GSM3035424,GSM3035424_3999979004_R06C01,GSE111629
GSM3035744,GSM3035744_3999984159_R03C01,GSE111629
GSM3035922,GSM3035922_3999997105_R05C02,GSE111629
GSM3035404,GSM3035404_3999979001_R02C02,GSE111629
GSM3035653,GSM3035653_3999984139_R02C01,GSE111629
GSM3035939,GSM3035939_3999997147_R06C01,GSE111629
GSM3035902,GSM3035902_3999997098_R05C02,GSE111629
GSM3035527,GSM3035527_3999984044_R03C01,GSE111629
GSM3035925,GSM3035925_3999997132_R01C02,GSE111629
GSM3035432,GSM3035432_3999979005_R06C02,GSE111629
GSM3035421,GSM3035421_3999979004_R03C02,GSE111629
GSM3035504,GSM3035504_3999984039_R02C02,GSE111629
GSM3035767,GSM3035767_3999984167_R02C02,GSE111629
GSM3035607,GSM3035607_3999984069_R01C02,GSE111629
GSM3035524,GSM3035524_3999984041_R06C01,GSE111629
GSM3035736,GSM3035736_3999984156_R04C01,GSE111629
GSM3035455,GSM3035455_3999979036_R02C02,GSE111629
GSM3035819,GSM3035819_3999997070_R01C02,GSE111629
GSM3035498,GSM3035498_3999984030_R04C01,GSE111629
GSM3035896,GSM3035896_3999997098_R02C01,GSE111629
GSM3035518,GSM3035518_3999984040_R06C02,GSE111629
GSM3035584,GSM3035584_3999984061_R02C02,GSE111629
GSM3035704,GSM3035704_3999984152_R06C02,GSE111629
GSM3035621,GSM3035621_3999984078_R06C01,GSE111629
GSM3035667,GSM3035667_3999984142_R05C01,GSE111629
GSM3035475,GSM3035475_3999984024_R03C02,GSE111629
GSM3035558,GSM3035558_3999984053_R04C01,GSE111629
GSM3035521,GSM3035521_3999984041_R04C01,GSE111629
GSM3035936,GSM3035936_3999997147_R04C01,GSE111629
GSM3035601,GSM3035601_3999984065_R02C01,GSE111629
GSM3035661,GSM3035661_3999984140_R04C02,GSE111629
GSM3035501,GSM3035501_3999984039_R01C01,GSE111629
GSM3035561,GSM3035561_3999984053_R05C02,GSE111629
GSM3035478,GSM3035478_3999984024_R05C01,GSE111629
GSM3035916,GSM3035916_3999997099_R06C02,GSE111629
GSM3035624,GSM3035624_3999984079_R01C02,GSE111629
GSM3035890,GSM3035890_3999997097_R04C01,GSE111629
GSM3035515,GSM3035515_3999984040_R05C01,GSE111629
GSM3035598,GSM3035598_3999984063_R06C01,GSE111629
GSM3035495,GSM3035495_3999984028_R06C01,GSE111629
GSM3025784,GSM3025784_200091640109_R06C02,GSE111223
GSM3025738,GSM3025738_200091640088_R01C02,GSE111223
GSM3025758,GSM3025758_200091640092_R05C02,GSE111223
GSM3025675,GSM3025675_200049730005_R05C01,GSE111223
GSM3025804,GSM3025804_200123470008_R04C02,GSE111223
GSM3025801,GSM3025801_200123470008_R03C01,GSE111223
GSM3025595,GSM3025595_100946200151_R06C01,GSE111223
GSM3025781,GSM3025781_200091640109_R05C01,GSE111223
GSM3025778,GSM3025778_200091640109_R03C02,GSE111223
GSM3025646,GSM3025646_100946230031_R02C02,GSE111223
GSM3025563,GSM3025563_100946150004_R01C02,GSE111223
GSM3025775,GSM3025775_200091640109_R02C01,GSE111223
GSM3025772,GSM3025772_200091640108_R06C02,GSE111223
GSM3025721,GSM3025721_200091640062_R05C01,GSE111223
GSM3025635,GSM3025635_100946230030_R02C02,GSE111223
GSM3025764,GSM3025764_200091640108_R02C02,GSE111223
GSM3025669,GSM3025669_200049730005_R02C01,GSE111223
GSM3025575,GSM3025575_100946200126_R02C01,GSE111223
GSM3025749,GSM3025749_200091640092_R01C01,GSE111223
GSM3025566,GSM3025566_100946150004_R03C01,GSE111223
GSM3025729,GSM3025729_200091640067_R03C01,GSE111223
GSM3025718,GSM3025718_200091640062_R03C02,GSE111223
GSM3025615,GSM3025615_100946200165_R04C02,GSE111223
GSM3025632,GSM3025632_100946230030_R01C01,GSE111223
GSM3025652,GSM3025652_100946230031_R05C02,GSE111223
GSM3025736,GSM3025736_200091640067_R06C02,GSE111223
GSM3025626,GSM3025626_100946230024_R04C01,GSE111223
GSM3025755,GSM3025755_200091640092_R04C01,GSE111223
GSM3025795,GSM3025795_200091640111_R06C01,GSE111223
GSM3025741,GSM3025741_200091640088_R03C01,GSE111223
GSM3025658,GSM3025658_200049730004_R02C02,GSE111223
GSM3025733,GSM3025733_200091640067_R05C01,GSE111223
GSM3025752,GSM3025752_200091640092_R02C02,GSE111223
GSM3025589,GSM3025589_100946200151_R03C01,GSE111223
GSM3025792,GSM3025792_200091640111_R04C02,GSE111223
GSM3025798,GSM3025798_200123470008_R01C02,GSE111223
GSM3025606,GSM3025606_100946200152_R06C01,GSE111223
GSM3025759,GSM3025759_200091640092_R06C01,GSE111223
GSM3025583,GSM3025583_100946200126_R06C01,GSE111223
GSM1886584,GSM1886584_9379082003_R05C01,GSE73103
GSM1886501,GSM1886501_9370847093_R05C02,GSE73103
GSM1886713,GSM1886713_9370847113_R01C01,GSE73103
GSM1886398,GSM1886398_9370847103_R05C01,GSE73103
GSM1886389,GSM1886389_9370847094_R02C02,GSE73103
GSM1886793,GSM1886793_9370847132_R05C02,GSE73103
GSM1886429,GSM1886429_9370847106_R04C02,GSE73103
GSM1886558,GSM1886558_9379082002_R06C01,GSE73103
GSM1886641,GSM1886641_9370847057_R04C01,GSE73103
GSM1886478,GSM1886478_9370847047_R03C02,GSE73103
GSM1886395,GSM1886395_9370847103_R02C01,GSE73103
GSM1886607,GSM1886607_9370847057_R02C01,GSE73103
GSM1886690,GSM1886690_9370847006_R04C01,GSE73103
GSM1886790,GSM1886790_9370847132_R03C01,GSE73103
GSM1886784,GSM1886784_9370847113_R03C02,GSE73103
GSM1886510,GSM1886510_9370847129_R06C01,GSE73103
GSM1886667,GSM1886667_9370847006_R05C02,GSE73103
GSM3025716,GSM3025716_200091640062_R02C02,GSE111223
GSM3025690,GSM3025690_200049730103_R01C01,GSE111223
GSM3025713,GSM3025713_200091640062_R01C01,GSE111223
GSM3025605,GSM3025605_100946200152_R05C02,GSE111223
GSM3025688,GSM3025688_200049730077_R05C02,GSE111223
GSM3025747,GSM3025747_200091640088_R06C01,GSE111223
GSM3025647,GSM3025647_100946230031_R03C01,GSE111223
GSM3025564,GSM3025564_100946150004_R02C01,GSE111223
GSM3025724,GSM3025724_200091640062_R06C02,GSE111223
GSM3025641,GSM3025641_100946230030_R05C02,GSE111223
GSM3025685,GSM3025685_200049730077_R04C01,GSE111223
GSM3025585,GSM3025585_100946200151_R01C01,GSE111223
GSM3025696,GSM3025696_200049730103_R04C01,GSE111223
GSM3025796,GSM3025796_200091640111_R06C02,GSE111223
GSM3025664,GSM3025664_200049730004_R05C02,GSE111223
GSM3025628,GSM3025628_100946230024_R05C01,GSE111223
GSM3025813,GSM3025813_200123470035_R03C01,GSE111223
GSM3025625,GSM3025625_100946230024_R03C02,GSE111223
GSM3025811,GSM3025811_200123470035_R02C01,GSE111223
GSM3025765,GSM3025765_200091640108_R03C01,GSE111223
GSM3025744,GSM3025744_200091640088_R04C02,GSE111223
GSM3025661,GSM3025661_200049730004_R04C01,GSE111223
GSM3025687,GSM3025687_200049730077_R05C01,GSE111223
GSM3025578,GSM3025578_100946200126_R03C02,GSE111223
GSM3025602,GSM3025602_100946200152_R03C02,GSE111223
GSM3025584,GSM3025584_100946200126_R06C02,GSE111223
GSM3025787,GSM3025787_200091640111_R02C01,GSE111223
GSM3025705,GSM3025705_200091640061_R03C01,GSE111223
GSM3025599,GSM3025599_100946200152_R02C01,GSE111223
GSM3025665,GSM3025665_200049730004_R06C01,GSE111223
GSM3025748,GSM3025748_200091640088_R06C02,GSE111223
GSM3025702,GSM3025702_200091640061_R01C02,GSE111223
GSM3025643,GSM3025643_100946230031_R01C01,GSE111223
GSM3025774,GSM3025774_200091640109_R01C02,GSE111223
GSM3025679,GSM3025679_200049730077_R01C01,GSE111223
GSM3025808,GSM3025808_200123470008_R06C02,GSE111223
GSM3025622,GSM3025622_100946230024_R02C01,GSE111223
GSM3025676,GSM3025676_200049730005_R05C02,GSE111223
GSM3025805,GSM3025805_200123470008_R05C01,GSE111223
GSM3025636,GSM3025636_100946230030_R03C01,GSE111223
GSM3025739,GSM3025739_200091640088_R02C01,GSE111223
GSM3025648,GSM3025648_100946230031_R03C02,GSE111223
GSM3025766,GSM3025766_200091640108_R03C02,GSE111223
GSM3025699,GSM3025699_200049730103_R06C01,GSE111223
GSM3025616,GSM3025616_100946200165_R05C01,GSE111223
GSM3025717,GSM3025717_200091640062_R03C01,GSE111223
GSM3025763,GSM3025763_200091640108_R02C01,GSE111223
GSM3025639,GSM3025639_100946230030_R04C02,GSE111223
GSM3025660,GSM3025660_200049730004_R03C02,GSE111223
GSM3025726,GSM3025726_200091640067_R01C02,GSE111223
GSM3025617,GSM3025617_100946200165_R05C02,GSE111223
GSM3025817,GSM3025817_200123470035_R05C01,GSE111223
GSM3025614,GSM3025614_100946200165_R04C01,GSE111223
GSM3025611,GSM3025611_100946200165_R02C02,GSE111223
GSM3025769,GSM3025769_200091640108_R05C01,GSE111223
GSM3025686,GSM3025686_200049730077_R04C02,GSE111223
GSM3025680,GSM3025680_200049730077_R01C02,GSE111223
GSM3025577,GSM3025577_100946200126_R03C01,GSE111223
GSM3025786,GSM3025786_200091640111_R01C02,GSE111223
GSM3025703,GSM3025703_200091640061_R02C01,GSE111223
GSM3025674,GSM3025674_200049730005_R04C02,GSE111223
GSM3025754,GSM3025754_200091640092_R03C02,GSE111223
GSM3025657,GSM3025657_200049730004_R02C01,GSE111223
GSM3025697,GSM3025697_200049730103_R04C02,GSE111223
GSM3025571,GSM3025571_100946150004_R06C01,GSE111223
GSM3025797,GSM3025797_200123470008_R01C01,GSE111223
GSM3025594,GSM3025594_100946200151_R05C02,GSE111223
GSM3025651,GSM3025651_100946230031_R05C01,GSE111223
GSM3025574,GSM3025574_100946200126_R01C02,GSE111223
GSM2465213,GSM2465213_9274651068_R04C01,GSE93933
GSM2465210,GSM2465210_9274651068_R02C02,GSE93933
GSM2465170,GSM2465170_9274651014_R06C02,GSE93933
GSM2465202,GSM2465202_9274651067_R04C02,GSE93933
GSM2465196,GSM2465196_9274651067_R01C02,GSE93933
GSM2465199,GSM2465199_9274651067_R03C01,GSE93933
GSM2465256,GSM2465256_9285451174_R04C01,GSE93933
GSM2465233,GSM2465233_9274651087_R02C02,GSE93933
GSM2465236,GSM2465236_9274651087_R04C01,GSE93933
GSM2465259,GSM2465259_9285451174_R05C02,GSE93933
GSM2465216,GSM2465216_9274651068_R05C02,GSE93933
GSM2465159,GSM2465159_9274651014_R01C01,GSE93933
GSM2465265,GSM2465265_9285451205_R02C02,GSE93933
GSM2465239,GSM2465239_9274651087_R05C02,GSE93933
GSM2465215,GSM2465215_9274651068_R05C01,GSE93933
GSM2465241,GSM2465241_9274651087_R06C02,GSE93933
GSM2465162,GSM2465162_9274651014_R02C02,GSE93933
GSM2465195,GSM2465195_9274651067_R01C01,GSE93933
GSM2465244,GSM2465244_9285451149_R02C01,GSE93933
GSM2465201,GSM2465201_9274651067_R04C01,GSE93933
GSM2465238,GSM2465238_9274651087_R05C01,GSE93933
GSM2465242,GSM2465242_9285451149_R01C01,GSE93933
GSM2465198,GSM2465198_9274651067_R02C02,GSE93933
GSM2465258,GSM2465258_9285451174_R05C01,GSE93933
GSM2465163,GSM2465163_9274651014_R03C01,GSE93933
GSM2465230,GSM2465230_9274651087_R01C01,GSE93933
GSM2465204,GSM2465204_9274651067_R05C02,GSE93933
GSM2465160,GSM2465160_9274651014_R01C02,GSE93933
GSM2465261,GSM2465261_9285451174_R06C02,GSE93933
GSM2465167,GSM2465167_9274651014_R05C01,GSE93933
GSM2465164,GSM2465164_9274651014_R03C02,GSE93933
GSM2465207,GSM2465207_9274651068_R01C01,GSE93933
GSM2465161,GSM2465161_9274651014_R02C01,GSE93933
GSM2465203,GSM2465203_9274651067_R05C01,GSE93933
GSM2465243,GSM2465243_9285451149_R01C02,GSE93933
GSM2465166,GSM2465166_9274651014_R04C02,GSE93933
GSM2465231,GSM2465231_9274651087_R01C02,GSE93933
GSM2465200,GSM2465200_9274651067_R03C02,GSE93933
GSM2260690,GSM2260690_9374343045_R04C02,GSE85210
GSM2260691,GSM2260691_9407210132_R03C01,GSE85210
GSM2260692,GSM2260692_9388306013_R01C01,GSE85210
GSM2260693,GSM2260693_9374343101_R06C01,GSE85210
GSM2260694,GSM2260694_9374342165_R04C01,GSE85210
GSM2260695,GSM2260695_9407210168_R02C01,GSE85210
GSM2260696,GSM2260696_9388306006_R01C02,GSE85210
GSM2260697,GSM2260697_9374342045_R02C01,GSE85210
GSM2260698,GSM2260698_9407210132_R01C01,GSE85210
GSM2260699,GSM2260699_9374343045_R01C01,GSE85210
GSM2260700,GSM2260700_9388306006_R03C02,GSE85210
GSM2260701,GSM2260701_9374343041_R02C01,GSE85210
GSM2465240,GSM2465240_9274651087_R06C01,GSE93933
GSM2465165,GSM2465165_9274651014_R04C01,GSE93933
GSM2465234,GSM2465234_9274651087_R03C01,GSE93933
GSM2465168,GSM2465168_9274651014_R05C02,GSE93933
GSM2465217,GSM2465217_9274651068_R06C01,GSE93933
GSM2465257,GSM2465257_9285451174_R04C02,GSE93933
GSM2465254,GSM2465254_9285451174_R03C01,GSE93933
GSM2465214,GSM2465214_9274651068_R04C02,GSE93933
GSM2465197,GSM2465197_9274651067_R02C01,GSE93933
GSM2260711,GSM2260711_9388306013_R01C02,GSE85210
GSM1886996,GSM1886996_7497398141_R02C02,GSE73115
GSM1887079,GSM1887079_7310440109_R01C02,GSE73115
GSM1886976,GSM1886976_7497398100_R06C02,GSE73115
GSM1887059,GSM1887059_6929806074_R05C02,GSE73115
GSM1887019,GSM1887019_7310440121_R01C02,GSE73115
GSM1887105,GSM1887105_6929742087_R03C02,GSE73115
GSM1887016,GSM1887016_7310440121_R04C01,GSE73115
GSM1887099,GSM1887099_6929742087_R03C01,GSE73115
GSM1886939,GSM1886939_7497398092_R05C02,GSE73115
GSM1887022,GSM1887022_7310440121_R04C02,GSE73115
GSM1886959,GSM1886959_7497398133_R01C02,GSE73115
GSM1887042,GSM1887042_7310440139_R06C01,GSE73115
GSM1886956,GSM1886956_7497398133_R04C01,GSE73115
GSM1886973,GSM1886973_7497398100_R03C02,GSE73115
GSM1887102,GSM1887102_6929742087_R06C01,GSE73115
GSM1887048,GSM1887048_7310440139_R06C02,GSE73115
GSM1886999,GSM1886999_7497398141_R05C02,GSE73115
GSM1886945,GSM1886945_7497398091_R05C01,GSE73115
GSM1887108,GSM1887108_6929742087_R06C02,GSE73115
GSM1887045,GSM1887045_7310440139_R03C02,GSE73115
GSM1887025,GSM1887025_6929742086_R01C01,GSE73115
GSM1886942,GSM1886942_7497398091_R02C01,GSE73115
GSM1887051,GSM1887051_6929806074_R03C01,GSE73115
GSM1887039,GSM1887039_7310440139_R03C01,GSE73115
GSM1886936,GSM1886936_7497398092_R02C02,GSE73115
GSM1887005,GSM1887005_7497398109_R05C01,GSE73115
GSM1887036,GSM1887036_6929742086_R06C02,GSE73115
GSM1887056,GSM1887056_6929806074_R02C02,GSE73115
GSM1887077,GSM1887077_7310440109_R05C01,GSE73115
GSM1886948,GSM1886948_7497398091_R02C02,GSE73115
GSM1886953,GSM1886953_7497398133_R01C01,GSE73115
GSM1886933,GSM1886933_7497398092_R05C01,GSE73115
GSM1887071,GSM1887071_6929806073_R05C02,GSE73115
GSM1886988,GSM1886988_7497398097_R06C02,GSE73115
GSM1887082,GSM1887082_7310440109_R04C02,GSE73115
GSM1887002,GSM1887002_7497398109_R02C01,GSE73115
GSM1886974,GSM1886974_7497398100_R04C02,GSE73115
GSM1886979,GSM1886979_7497398097_R03C01,GSE73115
GSM1887062,GSM1887062_6929806073_R02C01,GSE73115
GSM1887068,GSM1887068_6929806073_R02C02,GSE73115
GSM1887028,GSM1887028_6929742086_R04C01,GSE73115
GSM1886965,GSM1886965_7497398100_R01C01,GSE73115
GSM1887088,GSM1887088_7310440140_R04C01,GSE73115
GSM1887065,GSM1887065_6929806073_R05C01,GSE73115
GSM1886971,GSM1886971_7497398100_R01C02,GSE73115
GSM1887054,GSM1887054_6929806074_R06C01,GSE73115
GSM1886962,GSM1886962_7497398133_R04C02,GSE73115
GSM1886985,GSM1886985_7497398097_R03C02,GSE73115
GSM1887085,GSM1887085_7310440140_R01C01,GSE73115
GSM1887080,GSM1887080_7310440109_R02C02,GSE73115
GSM1887034,GSM1887034_6929742086_R04C02,GSE73115
GSM1886951,GSM1886951_7497398091_R05C02,GSE73115
GSM1886982,GSM1886982_7497398097_R06C01,GSE73115
GSM1887106,GSM1887106_6929742087_R04C02,GSE73115
GSM1886977,GSM1886977_7497398097_R01C01,GSE73115
GSM1887003,GSM1887003_7497398109_R03C01,GSE73115
GSM1886968,GSM1886968_7497398100_R04C01,GSE73115
GSM1887097,GSM1887097_6929742087_R01C01,GSE73115
GSM1887000,GSM1887000_7497398141_R06C02,GSE73115
GSM1887083,GSM1887083_7310440109_R05C02,GSE73115
GSM1886994,GSM1886994_7497398141_R06C01,GSE73115
GSM1887091,GSM1887091_7310440140_R01C02,GSE73115
GSM1887006,GSM1887006_7497398109_R06C01,GSE73115
GSM1887031,GSM1887031_6929742086_R01C02,GSE73115
GSM1887008,GSM1887008_7497398109_R02C02,GSE73115
GSM1887032,GSM1887032_6929742086_R02C02,GSE73115
GSM1887094,GSM1887094_7310440140_R04C02,GSE73115
GSM1886991,GSM1886991_7497398141_R03C01,GSE73115
GSM1887074,GSM1887074_7310440109_R02C01,GSE73115
GSM1887057,GSM1887057_6929806074_R03C02,GSE73115
GSM1886931,GSM1886931_7497398092_R03C01,GSE73115
GSM1887014,GSM1887014_7310440121_R02C01,GSE73115
GSM1887029,GSM1887029_6929742086_R05C01,GSE73115
GSM1886954,GSM1886954_7497398133_R02C01,GSE73115
GSM1887009,GSM1887009_7497398109_R03C02,GSE73115
GSM1886997,GSM1886997_7497398141_R03C02,GSE73115
GSM1887023,GSM1887023_7310440121_R05C02,GSE73115
GSM1886960,GSM1886960_7497398133_R02C02,GSE73115
GSM2361076,GSM2361076_3999492061_R05C02,GSE89218
GSM2361077,GSM2361077_3999492061_R06C01,GSE89218
GSM2361078,GSM2361078_3999492061_R06C02,GSE89218
GSM2361079,GSM2361079_3999492068_R03C01,GSE89218
GSM2361080,GSM2361080_3999492068_R03C02,GSE89218
GSM2361081,GSM2361081_3999492068_R04C01,GSE89218
GSM2361082,GSM2361082_3999492068_R04C02,GSE89218
GSM2361083,GSM2361083_3999492068_R05C01,GSE89218
GSM2361084,GSM2361084_3999492068_R05C02,GSE89218
GSM2361085,GSM2361085_3999492068_R06C01,GSE89218
GSM2361086,GSM2361086_3999492068_R06C02,GSE89218
GSM2361087,GSM2361087_3999492070_R02C01,GSE89218
GSM2361088,GSM2361088_3999492070_R02C02,GSE89218
GSM2361089,GSM2361089_3999492070_R03C01,GSE89218
GSM2361090,GSM2361090_3999492070_R03C02,GSE89218
GSM2361091,GSM2361091_3999492070_R04C01,GSE89218
GSM2361092,GSM2361092_3999492070_R04C02,GSE89218
GSM2361093,GSM2361093_3999492070_R05C01,GSE89218
GSM2361094,GSM2361094_3999492070_R05C02,GSE89218
GSM2361095,GSM2361095_3999492070_R06C01,GSE89218
GSM2361096,GSM2361096_3999492070_R06C02,GSE89218
GSM2361097,GSM2361097_3999492076_R01C01,GSE89218
GSM2361098,GSM2361098_3999492076_R01C02,GSE89218
GSM2361099,GSM2361099_3999492076_R02C01,GSE89218
GSM2361100,GSM2361100_3999492076_R02C02,GSE89218
GSM2361101,GSM2361101_3999492076_R03C01,GSE89218
GSM2361102,GSM2361102_3999492076_R03C02,GSE89218
GSM2361103,GSM2361103_3999492076_R04C01,GSE89218
GSM2361104,GSM2361104_3999492076_R04C02,GSE89218
GSM2361105,GSM2361105_3999492076_R05C01,GSE89218
GSM2361106,GSM2361106_3999492076_R05C02,GSE89218
GSM2361107,GSM2361107_3999492076_R06C01,GSE89218
GSM2361108,GSM2361108_3999492076_R06C02,GSE89218
GSM2361109,GSM2361109_3999492081_R01C01,GSE89218
GSM2361110,GSM2361110_3999492081_R01C02,GSE89218
GSM2361111,GSM2361111_3999492081_R02C01,GSE89218
GSM2361112,GSM2361112_3999492081_R02C02,GSE89218
GSM2361113,GSM2361113_3999492081_R03C01,GSE89218
GSM2361114,GSM2361114_3999492081_R03C02,GSE89218
GSM2361115,GSM2361115_3999492081_R04C01,GSE89218
GSM2361116,GSM2361116_3999492081_R04C02,GSE89218
GSM2361117,GSM2361117_3999492081_R05C01,GSE89218
GSM2361118,GSM2361118_3999492081_R05C02,GSE89218
GSM2361119,GSM2361119_3999492081_R06C01,GSE89218
GSM2361120,GSM2361120_3999492081_R06C02,GSE89218
GSM2361121,GSM2361121_3999492095_R03C01,GSE89218
GSM2361122,GSM2361122_3999492095_R03C02,GSE89218
GSM2361123,GSM2361123_3999492095_R04C01,GSE89218
GSM2361124,GSM2361124_3999492095_R04C02,GSE89218
GSM2361125,GSM2361125_3999492095_R05C01,GSE89218
GSM2361126,GSM2361126_3999492095_R05C02,GSE89218
GSM2361127,GSM2361127_3999492095_R06C01,GSE89218
GSM2361128,GSM2361128_3999492095_R06C02,GSE89218
GSM2361129,GSM2361129_3999510149_R01C01,GSE89218
GSM2361130,GSM2361130_3999510149_R01C02,GSE89218
GSM2361131,GSM2361131_3999510149_R02C01,GSE89218
GSM2361132,GSM2361132_3999510149_R02C02,GSE89218
GSM2361133,GSM2361133_3999510149_R03C01,GSE89218
GSM2361134,GSM2361134_3999510149_R03C02,GSE89218
GSM2361135,GSM2361135_3999510149_R04C01,GSE89218
GSM2361136,GSM2361136_3999510149_R04C02,GSE89218
GSM2361137,GSM2361137_3999510149_R05C01,GSE89218
GSM2361138,GSM2361138_3999510149_R05C02,GSE89218
GSM2361139,GSM2361139_3999510149_R06C01,GSE89218
GSM2361140,GSM2361140_3999510149_R06C02,GSE89218
GSM2361141,GSM2361141_3999510150_R03C01,GSE89218
GSM2361142,GSM2361142_3999510150_R03C02,GSE89218
GSM2361143,GSM2361143_3999510150_R04C01,GSE89218
GSM1886972,GSM1886972_7497398100_R02C02,GSE73115
GSM1887101,GSM1887101_6929742087_R05C01,GSE73115
GSM1886998,GSM1886998_7497398141_R04C02,GSE73115
GSM1887084,GSM1887084_7310440109_R06C02,GSE73115
GSM1886941,GSM1886941_7497398091_R01C01,GSE73115
GSM1887041,GSM1887041_7310440139_R05C01,GSE73115
GSM1886938,GSM1886938_7497398092_R04C02,GSE73115
GSM1887021,GSM1887021_7310440121_R03C02,GSE73115
GSM1887047,GSM1887047_7310440139_R05C02,GSE73115
GSM1887093,GSM1887093_7310440140_R03C02,GSE73115
GSM1886990,GSM1886990_7497398141_R02C01,GSE73115
GSM1886981,GSM1886981_7497398097_R05C01,GSE73115
GSM1887024,GSM1887024_7310440121_R06C02,GSE73115
GSM1887107,GSM1887107_6929742087_R05C02,GSE73115
GSM1887104,GSM1887104_6929742087_R02C02,GSE73115
GSM1887001,GSM1887001_7497398109_R01C01,GSE73115
GSM1887090,GSM1887090_7310440140_R06C01,GSE73115
GSM1887044,GSM1887044_7310440139_R02C02,GSE73115
GSM1887033,GSM1887033_6929742086_R03C02,GSE73115
GSM1887027,GSM1887027_6929742086_R03C01,GSE73115
GSM1886930,GSM1886930_7497398092_R02C01,GSE73115
GSM1887013,GSM1887013_7310440121_R01C01,GSE73115
GSM1887050,GSM1887050_6929806074_R02C01,GSE73115
GSM1886950,GSM1886950_7497398091_R04C02,GSE73115
GSM2361168,GSM2361168_3999510153_R06C01,GSE89218
GSM2361169,GSM2361169_3999510153_R06C02,GSE89218
GSM2361170,GSM2361170_3999510159_R01C01,GSE89218
GSM2361171,GSM2361171_3999510159_R01C02,GSE89218
GSM2361172,GSM2361172_3999510159_R02C01,GSE89218
GSM2361173,GSM2361173_3999510159_R02C02,GSE89218
GSM2361174,GSM2361174_3999510159_R03C01,GSE89218
GSM2361175,GSM2361175_3999510159_R03C02,GSE89218
GSM2361176,GSM2361176_3999510159_R04C01,GSE89218
