Sample,File,FileSeries
GSM2391559,GSM2391559_L077N,GSE89852
GSM2391560,GSM2391560_L078N,GSE89852
GSM2391561,GSM2391561_L079N,GSE89852
GSM2391562,GSM2391562_L080N,GSE89852
GSM2391563,GSM2391563_L081N,GSE89852
GSM2391564,GSM2391564_L084N,GSE89852
GSM2819484,GSM2819484_9247377050_R01C01,GSE105123
GSM2819485,GSM2819485_9247377050_R06C01,GSE105123
GSM2819486,GSM2819486_9247377050_R05C02,GSE105123
GSM2819487,GSM2819487_9247377071_R04C01,GSE105123
GSM2819488,GSM2819488_9247377071_R03C02,GSE105123
GSM2819489,GSM2819489_8942300069_R01C01,GSE105123
GSM2819490,GSM2819490_8942300069_R01C02,GSE105123
GSM2819491,GSM2819491_8942300098_R06C01,GSE105123
GSM2819492,GSM2819492_8942300098_R01C02,GSE105123
GSM2819493,GSM2819493_9247377077_R02C01,GSE105123
GSM2819494,GSM2819494_8942300113_R01C01,GSE105123
GSM2819495,GSM2819495_8942300113_R01C02,GSE105123
GSM2819496,GSM2819496_8942351002_R01C01,GSE105123
GSM2819497,GSM2819497_8942351002_R01C02,GSE105123
GSM2819498,GSM2819498_9247377077_R02C02,GSE105123
GSM2819499,GSM2819499_8959312021_R01C01,GSE105123
GSM2819500,GSM2819500_9247377077_R06C02,GSE105123
GSM2819501,GSM2819501_8959312021_R06C02,GSE105123
GSM2819502,GSM2819502_9247377078_R06C01,GSE105123
GSM2111102,GSM2111102_5391,GSE80017
GSM2111103,GSM2111103_914,GSE80017
GSM2111104,GSM2111104_1024,GSE80017
GSM2111106,GSM2111106_1347,GSE80017
GSM2111107,GSM2111107_1846,GSE80017
GSM2111108,GSM2111108_4669,GSE80017
GSM2111109,GSM2111109_5168,GSE80017
GSM2111110,GSM2111110_5173,GSE80017
GSM7101138,GSM7101138_6229050122_R01C01,GSE227485
GSM7101139,GSM7101139_6229050122_R01C02,GSE227485
GSM7101140,GSM7101140_6229050122_R02C01,GSE227485
GSM7101141,GSM7101141_6229050122_R02C02,GSE227485
GSM7101142,GSM7101142_6229050122_R03C01,GSE227485
GSM7101143,GSM7101143_6229050122_R03C02,GSE227485
GSM7101144,GSM7101144_6229050122_R04C01,GSE227485
GSM7101145,GSM7101145_6229050122_R04C02,GSE227485
GSM7101146,GSM7101146_6229050122_R05C01,GSE227485
GSM7101147,GSM7101147_6229050122_R05C02,GSE227485
GSM7101148,GSM7101148_6229050122_R06C01,GSE227485
GSM7101149,GSM7101149_6229050122_R06C02,GSE227485
GSM7101150,GSM7101150_7766130024_R01C01,GSE227485
GSM7101151,GSM7101151_7766130024_R01C02,GSE227485
GSM7101152,GSM7101152_7766130024_R02C01,GSE227485
GSM7101153,GSM7101153_7766130024_R02C02,GSE227485
GSM7101154,GSM7101154_7766130024_R03C01,GSE227485
GSM7101155,GSM7101155_7766130024_R03C02,GSE227485
GSM7101156,GSM7101156_7766130024_R04C01,GSE227485
GSM7101157,GSM7101157_7766130024_R04C02,GSE227485
GSM7101158,GSM7101158_7766130024_R05C01,GSE227485
GSM7101159,GSM7101159_7766130024_R05C02,GSE227485
GSM7101160,GSM7101160_7766130024_R06C01,GSE227485
GSM7101161,GSM7101161_7766130024_R06C02,GSE227485
GSM1646553,GSM1646553_7676960073_R05C01,GSE67419
GSM1646554,GSM1646554_7676960073_R06C01,GSE67419
GSM1646555,GSM1646555_7676960073_R01C02,GSE67419
GSM1646556,GSM1646556_7676960073_R02C02,GSE67419
GSM1646557,GSM1646557_7676960024_R05C01,GSE67419
GSM1646558,GSM1646558_7676960024_R06C01,GSE67419
GSM1646559,GSM1646559_7676960024_R01C02,GSE67419
GSM1646560,GSM1646560_7676960024_R02C02,GSE67419
GSM2863079,GSM2863079_7539308024_R03C02,GSE107226
GSM2863080,GSM2863080_7539308024_R04C02,GSE107226
GSM2863081,GSM2863081_7539308024_R05C02,GSE107226
GSM2863082,GSM2863082_7539308024_R06C02,GSE107226
GSM2183281,GSM2183281_101032570235_R04C01,GSE82084
GSM2183282,GSM2183282_101032570232_R02C01,GSE82084
GSM2183284,GSM2183284_101032570235_R03C02,GSE82084
GSM2183285,GSM2183285_101032570235_R01C01,GSE82084
GSM2183286,GSM2183286_101032570232_R06C02,GSE82084
GSM2183288,GSM2183288_101178130005_R05C01,GSE82084
GSM2183289,GSM2183289_101178130005_R06C01,GSE82084
GSM2183290,GSM2183290_101178130005_R02C02,GSE82084
GSM2183292,GSM2183292_101178130024_R02C01,GSE82084
GSM2183293,GSM2183293_101032570232_R04C02,GSE82084
GSM2183294,GSM2183294_101178130005_R05C02,GSE82084
GSM2183296,GSM2183296_101178130005_R04C02,GSE82084
GSM2183297,GSM2183297_101032570232_R01C01,GSE82084
GSM2183298,GSM2183298_101032570235_R05C02,GSE82084
GSM2183300,GSM2183300_101032570232_R06C01,GSE82084
GSM2101233,GSM2101233_3999875003_R05C01,GSE79695
GSM2101234,GSM2101234_3999875022_R05C01,GSE79695
GSM2101235,GSM2101235_3999875024_R05C01,GSE79695
GSM2101236,GSM2101236_3999875028_R05C01,GSE79695
GSM2101237,GSM2101237_9379086150_R02C02,GSE79695
GSM2101238,GSM2101238_9379086150_R04C02,GSE79695
GSM2101239,GSM2101239_9379086150_R06C02,GSE79695
GSM2101240,GSM2101240_10006823005_R03C02,GSE79695
GSM2101241,GSM2101241_10006823010_R01C02,GSE79695
GSM2101242,GSM2101242_10006823012_R01C02,GSE79695
GSM2101243,GSM2101243_10006823017_R05C01,GSE79695
GSM2101244,GSM2101244_10006823019_R05C01,GSE79695
GSM2438874,GSM2438874_9420867150_R02C01,GSE92863
GSM2438882,GSM2438882_9420867021_R02C01,GSE92863
GSM1846439,GSM1846439_5723646046_R02C01,GSE71825
GSM1846440,GSM1846440_5723646046_R05C02,GSE71825
GSM1846441,GSM1846441_5723646049_R03C01,GSE71825
GSM1846442,GSM1846442_5723646046_R01C01,GSE71825
GSM1846443,GSM1846443_5723646046_R06C02,GSE71825
GSM1846444,GSM1846444_5723646049_R04C01,GSE71825
GSM1846445,GSM1846445_5723646046_R02C02,GSE71825
GSM1846446,GSM1846446_5723646046_R05C01,GSE71825
GSM1846447,GSM1846447_5723646049_R03C02,GSE71825
GSM1846448,GSM1846448_5723646046_R01C02,GSE71825
GSM1846449,GSM1846449_5723646046_R06C01,GSE71825
GSM1846450,GSM1846450_5723646049_R04C02,GSE71825
GSM2796255,GSM2796255_10006823060_R01C01,GSE104376
GSM2796256,GSM2796256_10006823060_R01C02,GSE104376
GSM2796257,GSM2796257_10006823060_R02C01,GSE104376
GSM2796258,GSM2796258_10006823060_R02C02,GSE104376
GSM2796259,GSM2796259_10006823060_R03C01,GSE104376
GSM2796260,GSM2796260_10006823060_R03C02,GSE104376
GSM2796261,GSM2796261_10006823060_R04C01,GSE104376
GSM2796262,GSM2796262_10006823060_R05C01,GSE104376
GSM2796263,GSM2796263_10006823060_R05C02,GSE104376
GSM2796264,GSM2796264_10006823060_R06C01,GSE104376
GSM2796265,GSM2796265_10006823060_R06C02,GSE104376
GSM2796276,GSM2796276_9934625002_R06C02,GSE104376
GSM2796285,GSM2796285_9934987040_R05C01,GSE104376
GSM2796286,GSM2796286_9934987040_R05C02,GSE104376
GSM2796287,GSM2796287_9934987040_R06C01,GSE104376
GSM2796288,GSM2796288_9934987040_R06C02,GSE104376
GSM2796299,GSM2796299_9934987042_R06C02,GSE104376
GSM1586530,GSM1586530_8691803111_R06C02,GSE65057
GSM1586531,GSM1586531_8691803132_R01C02,GSE65057
GSM1586532,GSM1586532_8691803132_R02C02,GSE65057
GSM1586533,GSM1586533_8691803132_R03C02,GSE65057
GSM1586534,GSM1586534_8691803132_R04C02,GSE65057
GSM1586535,GSM1586535_8691803132_R05C02,GSE65057
GSM1586536,GSM1586536_8691803132_R06C02,GSE65057
GSM3944972,GSM3944972_6057833008_R03C01,GSE134379
GSM3944973,GSM3944973_6057833026_R06C02,GSE134379
GSM3944974,GSM3944974_6057833019_R01C02,GSE134379
GSM3944975,GSM3944975_6057833019_R04C01,GSE134379
GSM3944976,GSM3944976_6057833023_R06C01,GSE134379
GSM3944977,GSM3944977_6057833024_R05C01,GSE134379
GSM3944978,GSM3944978_6057833024_R01C01,GSE134379
GSM3944979,GSM3944979_6057833019_R02C01,GSE134379
GSM3944980,GSM3944980_6057833026_R06C01,GSE134379
GSM3944981,GSM3944981_6057833029_R01C02,GSE134379
GSM3944982,GSM3944982_6057833008_R05C02,GSE134379
GSM3944983,GSM3944983_6057833008_R05C01,GSE134379
GSM3944984,GSM3944984_6057833026_R05C02,GSE134379
GSM3944985,GSM3944985_6057833023_R04C01,GSE134379
GSM3944986,GSM3944986_6057833077_R06C01,GSE134379
GSM3944987,GSM3944987_6057833024_R04C01,GSE134379
GSM3944988,GSM3944988_6057833010_R02C01,GSE134379
GSM3944989,GSM3944989_6057833019_R03C02,GSE134379
GSM3944990,GSM3944990_6057833026_R03C02,GSE134379
GSM3944991,GSM3944991_6057833029_R01C01,GSE134379
GSM3944992,GSM3944992_6057833029_R06C01,GSE134379
GSM3944993,GSM3944993_6057833019_R06C02,GSE134379
GSM3944994,GSM3944994_6042324090_R06C01,GSE134379
GSM3944995,GSM3944995_6042324108_R03C01,GSE134379
GSM3944996,GSM3944996_6042324160_R06C02,GSE134379
GSM3944997,GSM3944997_6042324134_R01C01,GSE134379
GSM3944998,GSM3944998_6042324090_R01C01,GSE134379
GSM3944999,GSM3944999_6042324139_R01C01,GSE134379
GSM3945000,GSM3945000_6042324160_R03C02,GSE134379
GSM3945001,GSM3945001_6042324139_R03C01,GSE134379
GSM3945002,GSM3945002_6042324108_R01C02,GSE134379
GSM3945003,GSM3945003_6042324160_R02C01,GSE134379
GSM3945004,GSM3945004_6042324166_R06C01,GSE134379
GSM3945005,GSM3945005_6042324160_R04C02,GSE134379
GSM3945006,GSM3945006_6042324108_R05C02,GSE134379
GSM3945007,GSM3945007_6042324134_R01C02,GSE134379
GSM3945008,GSM3945008_6042324160_R04C01,GSE134379
GSM3945009,GSM3945009_6042324134_R03C01,GSE134379
GSM3945010,GSM3945010_6042324136_R03C02,GSE134379
GSM3945011,GSM3945011_6042324134_R06C02,GSE134379
GSM3945012,GSM3945012_6042324160_R03C01,GSE134379
GSM3945013,GSM3945013_6042324139_R04C02,GSE134379
GSM3945014,GSM3945014_6042324139_R02C01,GSE134379
GSM3945015,GSM3945015_6042324160_R01C01,GSE134379
GSM3945016,GSM3945016_6042324090_R05C02,GSE134379
GSM3945017,GSM3945017_6042324090_R03C02,GSE134379
GSM3945018,GSM3945018_6057833027_R01C02,GSE134379
GSM3945019,GSM3945019_6057833028_R04C02,GSE134379
GSM3945020,GSM3945020_6057833028_R03C02,GSE134379
GSM3945021,GSM3945021_6057833020_R03C02,GSE134379
GSM3945022,GSM3945022_6057833015_R03C02,GSE134379
GSM3945023,GSM3945023_6057833015_R01C02,GSE134379
GSM3945024,GSM3945024_6057833027_R02C02,GSE134379
GSM3945025,GSM3945025_6057833011_R04C02,GSE134379
GSM3945026,GSM3945026_6057833028_R01C02,GSE134379
GSM3945027,GSM3945027_6057833076_R05C01,GSE134379
GSM3945028,GSM3945028_6057833047_R02C02,GSE134379
GSM3945029,GSM3945029_6057833043_R06C02,GSE134379
GSM3945030,GSM3945030_6057833020_R01C02,GSE134379
GSM3945031,GSM3945031_6057833076_R06C02,GSE134379
GSM3945032,GSM3945032_6057833020_R02C01,GSE134379
GSM3945033,GSM3945033_6057833028_R06C01,GSE134379
GSM3945034,GSM3945034_6057833047_R06C02,GSE134379
GSM3945035,GSM3945035_6057833015_R02C02,GSE134379
GSM3945036,GSM3945036_6057833027_R03C02,GSE134379
GSM3945037,GSM3945037_6057833027_R05C01,GSE134379
GSM3945038,GSM3945038_6057833043_R02C02,GSE134379
GSM3945039,GSM3945039_6057833043_R05C01,GSE134379
GSM3945040,GSM3945040_6057833013_R05C01,GSE134379
GSM3945041,GSM3945041_6057833013_R01C02,GSE134379
GSM3945042,GSM3945042_6057833037_R01C02,GSE134379
GSM3945043,GSM3945043_6057833013_R04C01,GSE134379
GSM3945044,GSM3945044_6057833038_R02C02,GSE134379
GSM3945045,GSM3945045_6057833036_R04C02,GSE134379
GSM3945046,GSM3945046_6057833037_R01C01,GSE134379
GSM3945047,GSM3945047_6057833014_R04C01,GSE134379
GSM3945048,GSM3945048_6057833038_R01C02,GSE134379
GSM3945049,GSM3945049_6057833036_R06C01,GSE134379
GSM3945050,GSM3945050_6057833036_R02C02,GSE134379
GSM3945051,GSM3945051_6057833009_R04C02,GSE134379
GSM3945052,GSM3945052_6057833014_R01C02,GSE134379
GSM3945053,GSM3945053_6057833036_R04C01,GSE134379
GSM3945054,GSM3945054_6057833038_R05C02,GSE134379
GSM3945055,GSM3945055_6057833013_R05C02,GSE134379
GSM3945056,GSM3945056_6057833013_R03C01,GSE134379
GSM3945057,GSM3945057_6057833009_R03C01,GSE134379
GSM3945058,GSM3945058_6057833038_R01C01,GSE134379
GSM3945059,GSM3945059_6057833037_R06C02,GSE134379
GSM3945060,GSM3945060_6057833038_R06C02,GSE134379
GSM3945061,GSM3945061_6057833007_R04C02,GSE134379
GSM3945062,GSM3945062_6057825110_R02C01,GSE134379
GSM3945063,GSM3945063_6057825122_R02C01,GSE134379
GSM3945064,GSM3945064_6057825110_R04C01,GSE134379
GSM3945065,GSM3945065_6057825168_R06C02,GSE134379
GSM3945066,GSM3945066_6057825109_R04C01,GSE134379
GSM3945067,GSM3945067_6055424129_R04C01,GSE134379
GSM3945068,GSM3945068_6057825109_R02C01,GSE134379
GSM3945069,GSM3945069_6057833040_R01C01,GSE134379
GSM3945070,GSM3945070_6057825123_R01C02,GSE134379
GSM3945071,GSM3945071_6057825109_R01C01,GSE134379
GSM3945072,GSM3945072_6057825168_R01C01,GSE134379
GSM3945073,GSM3945073_6057825111_R05C01,GSE134379
GSM3945074,GSM3945074_6057825110_R02C02,GSE134379
GSM3945075,GSM3945075_6057825122_R06C01,GSE134379
GSM3945076,GSM3945076_6055424129_R04C02,GSE134379
GSM3945077,GSM3945077_6055424129_R03C02,GSE134379
GSM3945078,GSM3945078_6057825122_R05C01,GSE134379
GSM3945079,GSM3945079_6057825123_R03C01,GSE134379
GSM3945080,GSM3945080_6057825168_R05C01,GSE134379
GSM3945081,GSM3945081_6057833064_R02C02,GSE134379
GSM3945082,GSM3945082_6057833064_R02C01,GSE134379
GSM3945083,GSM3945083_6057833064_R06C02,GSE134379
GSM3945084,GSM3945084_6057833045_R02C02,GSE134379
GSM3945085,GSM3945085_6057833052_R02C01,GSE134379
GSM3945086,GSM3945086_6057833072_R06C01,GSE134379
GSM3945087,GSM3945087_6057833045_R06C02,GSE134379
GSM3945088,GSM3945088_6057833045_R06C01,GSE134379
GSM3945089,GSM3945089_6057833072_R01C02,GSE134379
GSM3945090,GSM3945090_6057833018_R03C01,GSE134379
GSM3945091,GSM3945091_6057833089_R06C02,GSE134379
GSM3945092,GSM3945092_6057833089_R02C02,GSE134379
GSM3945093,GSM3945093_6057833064_R03C01,GSE134379
GSM3945094,GSM3945094_6057833052_R02C02,GSE134379
GSM3945095,GSM3945095_6057833074_R04C01,GSE134379
GSM3945096,GSM3945096_6057833064_R01C01,GSE134379
GSM3945097,GSM3945097_6057833123_R01C01,GSE134379
GSM3945098,GSM3945098_6057833064_R05C02,GSE134379
GSM3945099,GSM3945099_6057833052_R03C01,GSE134379
GSM3945100,GSM3945100_6057833052_R01C02,GSE134379
GSM3945101,GSM3945101_6057833018_R05C02,GSE134379
GSM3945102,GSM3945102_6055432123_R05C02,GSE134379
GSM3945103,GSM3945103_6055432167_R06C01,GSE134379
GSM3945104,GSM3945104_6055432111_R04C01,GSE134379
GSM3945105,GSM3945105_6055432164_R03C01,GSE134379
GSM3945106,GSM3945106_6055432111_R02C02,GSE134379
GSM3945107,GSM3945107_6055432164_R05C01,GSE134379
GSM3945108,GSM3945108_6055432123_R06C02,GSE134379
GSM3945109,GSM3945109_6042324069_R05C01,GSE134379
GSM3945110,GSM3945110_6055432111_R05C01,GSE134379
GSM3945111,GSM3945111_6055432111_R04C02,GSE134379
GSM3945112,GSM3945112_6055432167_R05C02,GSE134379
GSM3945113,GSM3945113_6055432167_R02C01,GSE134379
GSM3945114,GSM3945114_6055432164_R02C02,GSE134379
GSM3945115,GSM3945115_6055432123_R01C01,GSE134379
GSM3945116,GSM3945116_6055432167_R03C01,GSE134379
GSM3945117,GSM3945117_6264488087_R03C02,GSE134379
GSM3945118,GSM3945118_6264488087_R01C01,GSE134379
GSM3945119,GSM3945119_6055432126_R05C02,GSE134379
GSM3945120,GSM3945120_6055432126_R03C01,GSE134379
GSM3945121,GSM3945121_6055432163_R01C01,GSE134379
GSM3945122,GSM3945122_6055432163_R06C02,GSE134379
GSM3945123,GSM3945123_6055432125_R01C02,GSE134379
GSM3945124,GSM3945124_6055432126_R04C01,GSE134379
GSM3945125,GSM3945125_6055432105_R06C01,GSE134379
GSM3945126,GSM3945126_6055432126_R01C01,GSE134379
GSM3945127,GSM3945127_6055432105_R04C02,GSE134379
GSM3945128,GSM3945128_6164647017_R02C01,GSE134379
GSM3945129,GSM3945129_6055432163_R01C02,GSE134379
GSM3945130,GSM3945130_6264488132_R02C02,GSE134379
GSM3945131,GSM3945131_6264488132_R01C01,GSE134379
GSM3945132,GSM3945132_6264488132_R05C01,GSE134379
GSM3945133,GSM3945133_6042324060_R05C01,GSE134379
GSM3945134,GSM3945134_6042324085_R05C01,GSE134379
GSM3945135,GSM3945135_6042324054_R06C02,GSE134379
GSM3945136,GSM3945136_6042324060_R05C02,GSE134379
GSM3945137,GSM3945137_6042324085_R02C01,GSE134379
GSM3945138,GSM3945138_6042324054_R06C01,GSE134379
GSM3945139,GSM3945139_6042324085_R01C01,GSE134379
GSM3945140,GSM3945140_6042324100_R05C01,GSE134379
GSM3945141,GSM3945141_6042324085_R06C01,GSE134379
GSM3945142,GSM3945142_6042324100_R03C01,GSE134379
GSM3945143,GSM3945143_6042324063_R03C01,GSE134379
GSM3945144,GSM3945144_6042324100_R02C01,GSE134379
GSM3945145,GSM3945145_6042324060_R01C01,GSE134379
GSM3945146,GSM3945146_6042324060_R04C01,GSE134379
GSM3945147,GSM3945147_6042324100_R03C02,GSE134379
GSM3945148,GSM3945148_6042324054_R02C01,GSE134379
GSM3945149,GSM3945149_6042324060_R06C01,GSE134379
GSM3945150,GSM3945150_6042324100_R04C02,GSE134379
GSM3945376,GSM3945376_6057833008_R01C01,GSE134379
GSM3945377,GSM3945377_6057833010_R06C02,GSE134379
GSM3945378,GSM3945378_6057833019_R05C02,GSE134379
GSM3945379,GSM3945379_6057833029_R05C02,GSE134379
GSM3945380,GSM3945380_6057833010_R05C02,GSE134379
GSM3945381,GSM3945381_6057833024_R04C02,GSE134379
GSM3945382,GSM3945382_6057833029_R02C02,GSE134379
GSM3945383,GSM3945383_6057833008_R04C01,GSE134379
GSM3945384,GSM3945384_6057833010_R03C01,GSE134379
GSM3945385,GSM3945385_6057833029_R03C02,GSE134379
GSM3945386,GSM3945386_6057833023_R04C02,GSE134379
GSM3945387,GSM3945387_6057833019_R02C02,GSE134379
GSM3945388,GSM3945388_6057833010_R06C01,GSE134379
GSM3945389,GSM3945389_6057833077_R03C02,GSE134379
GSM3945390,GSM3945390_6057833077_R01C01,GSE134379
GSM3945391,GSM3945391_6057833026_R03C01,GSE134379
GSM3945392,GSM3945392_6057833010_R04C01,GSE134379
GSM3945393,GSM3945393_6057833077_R01C02,GSE134379
GSM3945394,GSM3945394_6042324134_R04C02,GSE134379
GSM3945395,GSM3945395_6042324136_R05C01,GSE134379
GSM3945396,GSM3945396_6042324134_R06C01,GSE134379
GSM3945397,GSM3945397_6042324108_R06C01,GSE134379
GSM3945398,GSM3945398_6042324109_R03C02,GSE134379
GSM3945399,GSM3945399_6042324108_R04C02,GSE134379
GSM3945400,GSM3945400_6042324109_R06C02,GSE134379
GSM3945401,GSM3945401_6042324109_R01C01,GSE134379
GSM3945402,GSM3945402_6042324160_R02C02,GSE134379
GSM3945403,GSM3945403_6042324139_R04C01,GSE134379
GSM3945404,GSM3945404_6042324160_R06C01,GSE134379
GSM3945405,GSM3945405_6042324166_R03C01,GSE134379
GSM3945406,GSM3945406_6042324109_R01C02,GSE134379
GSM3945407,GSM3945407_6042324166_R04C02,GSE134379
GSM3945408,GSM3945408_6042324166_R06C02,GSE134379
GSM3945409,GSM3945409_6042324166_R05C02,GSE134379
GSM3945410,GSM3945410_6042324166_R01C01,GSE134379
GSM3945411,GSM3945411_6042324160_R05C02,GSE134379
GSM3945412,GSM3945412_6042324139_R01C02,GSE134379
GSM3945413,GSM3945413_6042324136_R06C01,GSE134379
GSM3945414,GSM3945414_6057833028_R05C02,GSE134379
GSM3945415,GSM3945415_6057833028_R01C01,GSE134379
GSM3945416,GSM3945416_6057833047_R03C02,GSE134379
GSM3945417,GSM3945417_6057833027_R05C02,GSE134379
GSM3945418,GSM3945418_6057833027_R06C01,GSE134379
GSM3945419,GSM3945419_6057833020_R02C02,GSE134379
GSM3945420,GSM3945420_6057833027_R04C02,GSE134379
GSM3945421,GSM3945421_6057833047_R05C01,GSE134379
GSM3945422,GSM3945422_6057833027_R03C01,GSE134379
GSM3945423,GSM3945423_6057833011_R02C01,GSE134379
GSM3945424,GSM3945424_6057833027_R01C01,GSE134379
GSM3945425,GSM3945425_6057833047_R01C01,GSE134379
GSM3945426,GSM3945426_6057833047_R06C01,GSE134379
GSM3945427,GSM3945427_6057833047_R02C01,GSE134379
GSM3945428,GSM3945428_6057833028_R06C02,GSE134379
GSM3945429,GSM3945429_6057833047_R01C02,GSE134379
GSM3945430,GSM3945430_6057833015_R03C01,GSE134379
GSM3945431,GSM3945431_6057833076_R01C01,GSE134379
GSM3945432,GSM3945432_6057833011_R01C01,GSE134379
GSM3945433,GSM3945433_6057833009_R04C01,GSE134379
GSM3945434,GSM3945434_6057833007_R04C01,GSE134379
GSM3945435,GSM3945435_6057833038_R04C01,GSE134379
GSM3945436,GSM3945436_6057833014_R06C02,GSE134379
GSM3945437,GSM3945437_6057833014_R04C02,GSE134379
GSM3945438,GSM3945438_6057833036_R05C01,GSE134379
GSM3945439,GSM3945439_6057833036_R03C01,GSE134379
GSM3945440,GSM3945440_6057833013_R02C02,GSE134379
GSM3945441,GSM3945441_6057833009_R03C02,GSE134379
GSM3945442,GSM3945442_6057833036_R01C01,GSE134379
GSM3945443,GSM3945443_6057833037_R04C02,GSE134379
GSM3945444,GSM3945444_6057833038_R03C02,GSE134379
GSM3945445,GSM3945445_6057833037_R03C02,GSE134379
GSM3945446,GSM3945446_6057833035_R03C01,GSE134379
GSM3945447,GSM3945447_6057833013_R02C01,GSE134379
GSM3945448,GSM3945448_6057833013_R03C02,GSE134379
GSM3945449,GSM3945449_6057833013_R06C01,GSE134379
GSM3945450,GSM3945450_6057833035_R04C01,GSE134379
GSM3945451,GSM3945451_6057833037_R06C01,GSE134379
GSM3945452,GSM3945452_6057833035_R05C01,GSE134379
GSM3945453,GSM3945453_6057833038_R03C01,GSE134379
GSM3945454,GSM3945454_6057825122_R01C01,GSE134379
GSM3945455,GSM3945455_6057825111_R06C02,GSE134379
GSM3945456,GSM3945456_6057825110_R05C01,GSE134379
GSM3945457,GSM3945457_6057825109_R01C02,GSE134379
GSM3945458,GSM3945458_6057825110_R01C02,GSE134379
GSM3945459,GSM3945459_6057825123_R02C01,GSE134379
GSM3945460,GSM3945460_6057825110_R03C01,GSE134379
GSM3945461,GSM3945461_6057825122_R03C01,GSE134379
GSM3945462,GSM3945462_6057825109_R06C02,GSE134379
GSM3945463,GSM3945463_6055424129_R03C01,GSE134379
GSM3945464,GSM3945464_6057825122_R02C02,GSE134379
GSM3945465,GSM3945465_6057833040_R06C01,GSE134379
GSM3945466,GSM3945466_6057825122_R04C01,GSE134379
GSM3945467,GSM3945467_6057833040_R04C01,GSE134379
GSM3945468,GSM3945468_6057825168_R02C02,GSE134379
GSM3945469,GSM3945469_6057825111_R05C02,GSE134379
GSM3945470,GSM3945470_6057825123_R06C01,GSE134379
GSM3945471,GSM3945471_6057825123_R01C01,GSE134379
GSM3945472,GSM3945472_6055424129_R05C02,GSE134379
GSM3945473,GSM3945473_6057825111_R02C02,GSE134379
GSM3945474,GSM3945474_6057825110_R03C02,GSE134379
GSM3945475,GSM3945475_6057825122_R04C02,GSE134379
GSM3945476,GSM3945476_6057825110_R04C02,GSE134379
GSM3945477,GSM3945477_6057825168_R03C01,GSE134379
GSM3945478,GSM3945478_6055424129_R06C01,GSE134379
GSM3945479,GSM3945479_6057833040_R01C02,GSE134379
GSM3945480,GSM3945480_6057833089_R02C01,GSE134379
GSM3945481,GSM3945481_6057833072_R05C01,GSE134379
GSM3945482,GSM3945482_6057833123_R02C02,GSE134379
GSM3945483,GSM3945483_6057833074_R04C02,GSE134379
GSM3945484,GSM3945484_6057833064_R04C02,GSE134379
GSM3945485,GSM3945485_6057833052_R05C02,GSE134379
GSM3945486,GSM3945486_6057833018_R06C01,GSE134379
GSM3945487,GSM3945487_6057833072_R02C02,GSE134379
GSM3945488,GSM3945488_6057833074_R05C01,GSE134379
GSM3945489,GSM3945489_6057833089_R04C02,GSE134379
GSM3945490,GSM3945490_6057833045_R05C01,GSE134379
GSM3945491,GSM3945491_6057833074_R02C02,GSE134379
GSM3945492,GSM3945492_6057833123_R05C02,GSE134379
GSM3945493,GSM3945493_6057833045_R02C01,GSE134379
GSM3945494,GSM3945494_6057833089_R01C01,GSE134379
GSM3945495,GSM3945495_6057833074_R05C02,GSE134379
GSM3945496,GSM3945496_6057833072_R04C02,GSE134379
GSM3945497,GSM3945497_6057833072_R03C02,GSE134379
GSM3945498,GSM3945498_6057833064_R06C01,GSE134379
GSM3945499,GSM3945499_6057833052_R01C01,GSE134379
GSM3945500,GSM3945500_6055432142_R01C02,GSE134379
GSM3945501,GSM3945501_6055432165_R02C02,GSE134379
GSM3945502,GSM3945502_6055432123_R04C01,GSE134379
GSM3945503,GSM3945503_6055432142_R02C02,GSE134379
GSM3945505,GSM3945505_6055432091_R01C02,GSE134379
GSM3945506,GSM3945506_6055432165_R01C01,GSE134379
GSM3945507,GSM3945507_6055432091_R05C01,GSE134379
GSM3945508,GSM3945508_6055432165_R03C01,GSE134379
GSM3945509,GSM3945509_6055432164_R02C01,GSE134379
GSM3945510,GSM3945510_6055432142_R04C01,GSE134379
GSM3945511,GSM3945511_6055432165_R05C01,GSE134379
GSM3945512,GSM3945512_6055432091_R02C01,GSE134379
GSM3945513,GSM3945513_6055432142_R05C02,GSE134379
GSM3945514,GSM3945514_6264488087_R03C01,GSE134379
GSM3945516,GSM3945516_6264488132_R06C02,GSE134379
GSM3945517,GSM3945517_6264488087_R05C01,GSE134379
GSM3945518,GSM3945518_6164647017_R02C02,GSE134379
GSM3945519,GSM3945519_6264488132_R04C02,GSE134379
GSM3945520,GSM3945520_6055432105_R02C01,GSE134379
GSM3945521,GSM3945521_6055432105_R01C02,GSE134379
GSM3945522,GSM3945522_6055432126_R02C01,GSE134379
GSM3945523,GSM3945523_6264488087_R01C02,GSE134379
GSM3945524,GSM3945524_6164647014_R05C02,GSE134379
GSM3945525,GSM3945525_6055432125_R02C01,GSE134379
GSM3945526,GSM3945526_6264488087_R06C01,GSE134379
GSM3945527,GSM3945527_6164647017_R04C01,GSE134379
GSM3945528,GSM3945528_6055432125_R01C01,GSE134379
GSM3945529,GSM3945529_6264488087_R02C02,GSE134379
GSM3945530,GSM3945530_6164647017_R06C02,GSE134379
GSM3945531,GSM3945531_6055432126_R02C02,GSE134379
GSM3945532,GSM3945532_6164647017_R04C02,GSE134379
GSM3945533,GSM3945533_6164647014_R06C02,GSE134379
